file_data,strategy,run_order,vehicle_num,order_num,total_distance,total_duration,total_serve_able_order,total_demand,total_vehicle_used,run_time
10_50_1.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1924.7210000000002,355037.10000000003,50,22399.58483316524,7,2802
10_50_2.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1753.1300999999999,350454.89999999997,50,23758.432384002983,6,2211
10_50_3.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1675.0839,287206.1,50,26380.524920958556,5,2823
10_50_4.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1718.578,293417.6,50,27760.530531313205,5,2465
10_50_5.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1512.7916,268123.2,50,23283.859423686743,5,1887
10_50_6.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1832.5012,382092.2,50,25484.004298321488,7,1839
10_50_7.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1900.4442999999997,327463.6,50,29195.627708457443,6,2090
10_50_8.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1694.5484999999996,277840.9,50,24310.01727817782,5,2043
10_50_9.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1785.878,362867.6,50,23388.14664254871,7,1732
10_50_10.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1847.1720000000003,347552.8,50,25136.011466718242,7,1581
10_50_1.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1505.2323999999999,389982.2,50,22399.584833165238,7,1635
10_50_2.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1349.2131,396613.3,50,23758.432384002983,7,1561
10_50_3.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1378.1533,339733.7,50,26380.524920958556,6,1424
10_50_4.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1364.8563,338925.9,50,27760.530531313212,6,1422
10_50_5.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1236.8663,356884.8,50,23283.859423686743,7,1571
10_50_6.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1409.9331000000002,367902.0,50,25484.004298321488,7,1539
10_50_7.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1542.6179,387403.8,50,29195.627708457443,7,1460
10_50_8.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1394.3337999999999,328552.1,50,24310.017278177824,6,1552
10_50_9.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1303.115,319750.9,50,23388.14664254871,6,1511
10_50_10.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1389.1754,381086.4,50,25136.011466718246,7,1333
10_100_1.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,100,3652.2801000000004,577925.9,99,49914.76027935253,10,1574
10_100_2.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,100,3515.2004,554588.6,95,43164.62219623339,10,2492
10_100_3.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,100,3572.8944999999994,566690.4,96,50156.44312370198,10,2358
10_100_4.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,100,3800.6928999999996,567061.0,98,52279.48230785825,10,1898
10_100_5.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,100,3437.5272999999997,559787.9,100,49373.949838213804,10,1429
10_100_6.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,100,3553.6658999999995,548442.9,93,46942.174856120575,10,2697
10_100_7.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,100,3860.0289,577142.0,97,47301.990276204604,10,2171
10_100_8.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,100,3697.3590999999997,557441.1000000001,97,45326.107438626896,10,1970
