3,14,15.9009,961.9
3,15,19.937,1292.4
3,16,17.4376,1051.8
3,17,13.9312,841.5
3,18,13.9312,841.5
3,19,15.0349,930.9
3,20,17.6881,1036.2
3,21,17.3507,1020.3
3,22,17.8603,1066.0
3,23,19.945,1144.2
3,24,19.7243,1150.0
3,25,20.0269,1161.2
3,26,20.2858,1137.3
3,27,20.6399,1220.4
3,28,20.1798,1278.0
3,29,24.2278,1384.9
3,30,18.2102,1103.1
3,31,31.2025,1701.5
3,32,14.1924,928.1
3,33,16.5096,1150.2
3,34,19.4523,1330.6
3,35,1.2283,133.4
3,36,11.181799999999999,859.2
3,37,13.791,1049.0
3,38,13.677200000000001,898.0
3,39,15.562,1014.7
3,40,17.3585,1084.9
3,41,15.255700000000001,994.6
3,42,16.999,1057.0
3,43,20.1113,1170.2
3,44,23.403200000000002,1310.0
3,45,19.2636,1259.2
3,46,18.775599999999997,1219.9
3,47,18.1011,1199.9
3,48,28.261,1766.5
3,49,23.677,1499.5
3,50,21.211,1491.9
3,51,15.9771,1051.4
3,52,13.5511,1192.7
3,53,18.124200000000002,1128.7
3,54,20.0656,1234.8
3,55,26.3472,1612.8
3,56,36.3598,1954.0
3,57,27.752299999999998,1706.4
3,58,27.2303,1716.2
3,59,40.2706,2428.8
3,60,53.066300000000005,2881.2
4,0,13.241100000000001,995.0
4,1,8.8799,586.7
4,2,2.2825,215.5
4,3,8.9264,617.2
4,5,1.5347,175.5
4,6,10.5896,760.1
4,7,8.0707,549.3
4,8,9.688600000000001,770.0
4,9,23.761200000000002,1550.9
4,10,7.4222,559.6
4,11,15.255600000000001,1175.1
4,12,19.6073,1328.9
4,13,19.419900000000002,1294.2
4,14,16.3705,1044.8
4,15,21.081799999999998,1404.8
4,16,13.958,924.2
4,17,14.3051,923.7
4,18,14.3051,923.7
4,19,15.5045,1013.8
4,20,18.157700000000002,1119.1
4,21,17.8203,1103.2
4,22,18.329900000000002,1148.9
4,23,19.1546,1145.6
4,24,20.193900000000003,1232.9
4,25,20.4965,1244.1
4,26,20.7555,1220.2
4,27,21.1095,1303.3
4,28,20.6495,1360.9
4,29,23.879900000000003,1426.3
4,30,19.1163,1161.7
4,31,28.1944,1740.6
4,32,22.931900000000002,1523.5
4,33,25.2491,1745.6
4,34,28.1919,1926.0
4,35,8.244,608.0
4,36,19.3792,1403.9
4,37,22.3888,1556.1
4,38,18.901400000000002,1262.8
4,39,20.7863,1379.5
4,40,22.5827,1449.7
4,41,20.48,1359.4
4,42,22.223200000000002,1421.8
4,43,25.3356,1535.0
4,44,28.6274,1674.8
4,45,21.8023,1398.6
4,46,21.314400000000003,1359.3
4,47,20.5212,1325.2
4,48,34.1375,2012.2
4,49,29.5535,1745.2
4,50,28.936400000000003,1705.3
4,51,21.8537,1294.1
4,52,25.0091,1742.3
4,53,26.863799999999998,1724.1
4,54,28.8051,1830.2
4,55,34.5184,2062.5
4,56,45.9408,2404.5
4,57,34.9762,2090.0
4,58,33.7596,2029.0
4,59,49.8339,2647.2
4,60,53.3144,3036.9
5,0,11.7064,819.5
5,1,8.649299999999998,490.5
5,2,2.842,209.1
5,3,7.3917,441.7
5,4,1.5347,173.7
5,6,9.0549,584.6
5,7,7.8401000000000005,453.1
5,8,8.1539,594.5
5,9,22.2265,1375.4
5,10,5.8875,384.1
5,11,13.7209,999.6
5,12,18.0727,1153.4
5,13,17.8853,1118.7
5,14,14.835799999999999,869.3
5,15,19.547099999999997,1229.3
5,16,13.7273,828.0
5,17,12.866100000000001,748.9
5,18,12.866100000000001,748.9
5,19,13.969899999999999,838.3
5,20,16.623,943.6
5,21,16.285700000000002,927.7
5,22,16.7953,973.4
5,23,18.924,1049.4
5,24,18.659200000000002,1057.4
5,25,18.9619,1068.6
5,26,19.2208,1044.7
5,27,19.5748,1127.8
5,28,19.1148,1185.4
5,29,23.1627,1292.3
5,30,17.1451,1010.5
5,31,30.1375,1608.9
5,32,21.3972,1348.0
5,33,23.7145,1570.1
5,34,26.6572,1750.5
5,35,6.7093,432.5
5,36,17.8445,1228.4
5,37,20.854200000000002,1380.6
5,38,17.366799999999998,1087.3
5,39,19.2516,1204.0
5,40,21.048099999999998,1274.2
5,41,18.9453,1183.9
5,42,20.688599999999997,1246.3
5,43,23.800900000000002,1359.5
5,44,27.0928,1499.3
5,45,20.267599999999998,1223.1
5,46,19.779700000000002,1183.8
5,47,18.9866,1149.7
5,48,37.573800000000006,2051.8
5,49,32.9898,1784.8
5,50,32.3727,1744.9
5,51,25.289900000000003,1333.7
5,52,23.474400000000003,1566.8
5,53,25.329099999999997,1548.6
5,54,27.270400000000002,1654.7
5,55,33.552099999999996,2032.7
5,56,43.564699999999995,2373.9
5,57,34.9571,2126.3
5,58,37.195800000000006,2068.6
5,59,53.270199999999996,2686.8
5,60,56.750699999999995,3076.5
6,0,9.6974,769.7
6,1,14.6968,912.1
6,2,11.915700000000001,793.7
6,3,3.7655,329.4
6,4,10.6083,758.3
6,5,9.0736,584.6
6,7,13.118799999999998,832.7
6,8,7.6365,594.7
6,9,16.781,1153.4
6,10,3.3541,308.5
6,11,9.5891,873.7
6,12,16.0636,1103.6
6,13,15.8762,1068.9
6,14,17.581400000000002,1101.4
6,15,21.6176,1431.9
6,16,19.1182,1191.3
6,17,15.6117,981.0
6,18,15.6117,981.0
6,19,16.7155,1070.4
6,20,19.368599999999997,1175.7
6,21,19.031299999999998,1159.8
6,22,19.5409,1205.5
6,23,21.6256,1283.7
6,24,21.404799999999998,1289.5
6,25,21.7075,1300.7
6,26,21.9664,1276.8
6,27,22.3205,1359.9
6,28,21.860400000000002,1417.5
6,29,25.9084,1524.4
6,30,19.890700000000002,1242.6
6,31,32.8831,1841.0
6,32,15.9517,1126.0
6,33,18.268900000000002,1348.1
6,34,21.2117,1528.5
6,35,3.083,320.2
6,36,13.7126,1102.5
6,37,16.3218,1292.3
6,38,15.357700000000001,1037.5
6,39,17.2426,1154.2
6,40,19.039,1224.4
6,41,16.9363,1134.1
6,42,18.6795,1196.5
6,43,21.7918,1309.7
6,44,25.0837,1449.5
6,45,20.9441,1398.7
6,46,20.4562,1359.4
6,47,19.781599999999997,1339.4
6,48,30.6932,1788.7
6,49,26.109099999999998,1521.7
6,50,25.492,1481.8
6,51,18.409299999999998,1070.6
6,52,16.0819,1436.0
6,53,19.883599999999998,1326.6
6,54,21.824900000000003,1432.7
6,55,28.1066,1810.7
6,56,38.1192,2151.9
6,57,31.5318,1866.5
6,58,30.3152,1805.5
6,59,46.3895,2423.7
6,60,49.87,2813.4
7,0,12.140799999999999,751.9
7,1,1.5780999999999998,79.4
7,2,6.2147,278.6
7,3,12.4574,755.8
7,4,8.497200000000001,498.4
7,5,7.8223,422.3
7,6,14.139299999999999,893.2
7,8,8.622399999999999,505.2
7,9,24.7788,1481.5
7,10,10.953100000000001,698.2
7,11,14.155299999999999,932.0
7,12,18.2713,1053.3
7,13,18.0839,1018.6
7,14,15.542399999999999,825.3
7,15,18.417900000000003,1121.8
7,16,8.1557,483.0
7,17,8.5029,482.5
7,18,8.5029,482.5
7,19,11.4816,693.2
7,20,14.1009,800.0
7,21,13.7635,784.1
7,22,14.273100000000001,829.8
7,23,13.3524,704.4
7,24,15.0144,838.2
7,25,16.3914,920.0
7,26,16.650299999999998,896.1
7,27,17.004099999999998,952.5
7,28,17.7129,1045.5
7,29,18.077599999999997,985.1
7,30,13.314,720.5
7,31,22.3921,1299.4
7,32,24.9942,1507.8
7,33,26.2667,1676.2
7,34,29.046200000000002,1826.5
7,35,11.774899999999999,746.6
7,36,18.2789,1160.8
7,37,21.052799999999998,1280.5
7,38,17.5654,987.2
7,39,19.450200000000002,1103.9
7,40,21.2467,1174.1
7,41,19.144,1083.8
7,42,20.8872,1146.2
7,43,23.9995,1259.4
7,44,27.291400000000003,1399.2
7,45,20.9743,1179.1
7,46,20.4863,1139.8
7,47,19.6932,1105.7
7,48,45.2971,2359.1
7,49,40.7131,2092.1
7,50,40.096,2052.2
7,51,33.0132,1641.0
7,52,23.9088,1499.2
7,53,28.926,1708.4
7,54,30.8674,1814.5
7,55,37.1491,2192.5
7,56,48.0556,2526.4
7,57,38.5541,2286.1
7,58,38.0321,2295.9
7,59,60.9934,2994.1
7,60,64.474,3383.8
8,0,5.530600000000001,427.8
8,1,9.1588,515.3
8,2,11.242299999999998,594.2
8,3,5.8472,431.7
8,4,8.940100000000001,739.3
8,5,7.4055,565.6
8,6,7.529100000000001,569.1
8,7,7.5807,435.9
8,9,18.1687,1157.4
8,10,4.343,374.1
8,11,7.545100000000001,607.9
8,12,11.661100000000001,729.2
8,13,11.473700000000001,694.5
8,14,12.043299999999999,704.6
8,15,17.2151,1057.5
8,16,13.5801,794.5
8,17,10.0736,584.2
8,18,10.0736,584.2
8,19,11.1774,673.6
8,20,13.8306,778.9
8,21,13.4932,763.0
8,22,14.002799999999999,808.7
8,23,16.0875,886.9
8,24,15.8668,892.7
8,25,16.1694,903.9
8,26,16.4283,880.0
8,27,16.782400000000003,963.1
8,28,16.3223,1020.7
8,29,20.3703,1127.6
8,30,14.3526,845.8
8,31,27.345,1444.2
8,32,18.384,1183.7
8,33,19.656599999999997,1352.1
8,34,22.436,1502.4
8,35,5.1648000000000005,422.5
8,36,11.668700000000001,836.7
8,37,14.4426,956.4
8,38,10.955200000000001,663.1
8,39,12.8401,779.8
8,40,14.6365,850.0
8,41,12.5338,759.7
8,42,14.277,822.1
8,43,17.3893,935.3
8,44,20.6812,1075.1
8,45,16.5416,1024.3
8,46,16.0537,985.0
8,47,15.379100000000001,965.0
8,48,36.048,2036.3
8,49,31.464,1769.3
8,50,30.8469,1729.4
8,51,23.7641,1318.2
8,52,17.298599999999997,1175.1
8,53,22.315900000000003,1384.3
8,54,24.2572,1490.4
8,55,30.5389,1868.4
8,56,41.4455,2202.3
8,57,31.943900000000003,1962.0
8,58,31.422,1971.8
8,59,51.7444,2671.3
8,60,55.2249,3061.0
9,0,12.596200000000001,731.7
9,1,25.2987,1495.7
9,2,24.9053,1559.1
9,3,14.857,938.6
9,4,23.597900000000003,1523.7
9,5,22.063299999999998,1350.0
9,6,16.616400000000002,1130.1
9,7,23.720599999999997,1416.3
9,8,18.238400000000002,1184.2
9,10,16.683400000000002,1065.3
9,11,10.769200000000001,574.7
9,12,10.898700000000002,654.1
9,13,10.6733,604.0
9,14,18.8418,1093.7
9,15,18.1785,1082.1
9,16,27.667099999999998,1604.9
9,17,24.581799999999998,1453.3
9,18,24.581799999999998,1453.3
9,19,22.886,1458.9
9,20,20.8933,1333.9
9,21,21.223,1338.3
9,22,22.0184,1378.8
9,23,25.3567,1582.2
9,24,25.5341,1591.8
9,25,24.41,1523.4
9,26,23.312,1481.8
9,27,22.3298,1433.5
9,28,20.080599999999997,1239.7
9,29,27.510900000000003,1523.2
9,30,24.325200000000002,1545.1
9,31,36.1201,1956.3
9,32,1.6169,137.3
9,33,2.0077000000000003,253.6
9,34,4.9505,434.0
9,35,15.898399999999999,1047.2
9,36,5.7423,337.0
9,37,10.976600000000001,713.1
9,38,11.9186,687.7
9,39,13.8035,804.4
9,40,16.0736,835.1
9,41,13.497200000000001,784.3
9,42,13.7615,736.4
9,43,13.1876,684.5
9,44,16.479400000000002,824.3
9,45,17.505,1048.9
9,46,17.0171,1009.6
9,47,16.3425,989.6
9,48,24.004,1379.8
9,49,19.42,1112.8
9,50,16.954,1105.2
9,51,9.3876,533.5
9,52,5.9128,438.8
9,53,6.0848,353.7
9,54,8.0262,459.8
9,55,17.075599999999998,779.2
9,56,23.796599999999998,1103.8
9,57,15.7129,931.4
9,58,15.1909,941.2
9,59,33.600199999999994,1645.2
9,60,45.7245,2486.7
10,0,6.381600000000001,535.7
10,1,11.3811,678.1
10,2,8.5999,550.8
10,3,2.1438,175.5
10,4,7.2926,515.4
10,5,5.757899999999999,341.7
10,6,3.7354000000000003,294.8
10,7,9.803,598.7
10,8,4.3206999999999995,360.7
10,9,16.9786,1109.2
10,11,8.3961,715.8
10,12,12.7479,869.6
10,13,12.5605,834.9
10,14,14.2657,867.4
10,15,18.3019,1197.9
10,16,15.8024,957.3
10,17,12.296,747.0
10,18,12.296,747.0
10,19,13.399700000000001,836.4
10,20,16.0529,941.7
10,21,15.7155,925.8
10,22,16.2251,971.5
10,23,18.3098,1049.7
10,24,18.0891,1055.5
10,25,18.3917,1066.7
10,26,18.650599999999997,1042.8
10,27,19.0047,1125.9
10,28,18.5446,1183.5
10,29,22.592599999999997,1290.4
10,30,16.575,1008.6
10,31,29.5673,1607.0
10,32,16.1493,1081.8
10,33,18.4665,1303.9
10,34,21.409299999999998,1484.3
10,35,1.4613,166.3
10,36,12.5197,944.6
10,37,15.529399999999999,1096.8
10,38,12.042,803.5
10,39,13.9268,920.2
10,40,15.7233,990.4
10,41,13.6205,900.1
10,42,15.3638,962.5
10,43,18.4761,1075.7
10,44,21.768,1215.5
10,45,17.628400000000003,1164.7
10,46,17.140400000000003,1125.4
10,47,16.4659,1105.4
10,48,32.2543,1762.0
10,49,27.6702,1495.0
10,50,27.053099999999997,1455.1
10,51,19.9704,1043.9
10,52,18.1496,1283.0
10,53,20.0811,1282.4
10,54,22.0225,1388.5
10,55,28.3042,1766.5
10,56,38.3168,2107.7
10,57,33.0929,1839.8
10,58,31.8763,1778.8
10,59,47.9506,2397.0
10,60,51.4311,2786.7
11,0,2.0516,207.2
11,1,14.754100000000001,971.2
11,2,16.8377,1050.1
11,3,7.0582,644.0
11,4,15.2691,1176.3
11,5,13.734399999999999,1002.6
11,6,9.5891,882.2
11,7,13.1761,891.8
11,8,7.6938,659.7
11,9,10.8482,593.2
11,10,8.5257,755.0
11,12,6.8795,403.3
11,13,6.654100000000001,353.2
11,14,14.8226,842.9
11,15,14.1593,831.3
11,16,19.1755,1250.4
11,17,15.669,1040.1
11,18,15.669,1040.1
11,19,16.7728,1129.5
11,20,16.8741,1083.1
11,21,17.203799999999998,1087.5
11,22,17.999200000000002,1128.0
11,23,21.3375,1331.4
11,24,21.5149,1341.0
11,25,20.3908,1272.6
11,26,19.2928,1231.0
11,27,18.310599999999997,1182.7
11,28,16.0614,988.9
11,29,21.3505,1314.4
11,30,20.306,1294.3
11,31,29.9596,1747.5
11,32,11.0635,619.5
11,33,12.3361,787.9
11,34,15.1155,938.2
11,35,8.0996,752.6
11,36,4.348199999999999,272.5
11,37,6.9574,462.3
11,38,7.8994,436.9
11,39,9.7843,553.6
11,40,11.5975,668.3
11,41,9.478,533.5
11,42,11.238,640.4
11,43,14.350299999999999,753.6
11,44,14.512799999999999,880.6
11,45,13.4858,798.1
11,46,12.9979,758.8
11,47,12.3233,738.8
11,48,32.9146,1846.2
11,49,28.3305,1579.2
11,50,25.8646,1571.6
11,51,18.2982,999.9
11,52,9.978200000000001,610.9
11,53,14.9954,820.1
11,54,16.936700000000002,926.2
11,55,23.218400000000003,1304.2
11,56,34.125,1638.1
11,57,24.6234,1397.8
11,58,24.1015,1407.6
11,59,37.1417,2120.2
11,60,49.266,2959.7
12,0,7.5394,574.3
12,1,18.7623,1042.5
12,2,20.8459,1121.4
12,3,14.261899999999999,899.9
12,4,19.501,1263.6
12,5,17.9663,1089.9
12,6,15.9438,1037.3
12,7,17.1842,963.1
12,8,11.702,731.0
12,9,10.6541,644.8
12,10,12.7576,842.3
12,11,7.0935,420.5
12,13,0.9332,90.4
12,14,9.101700000000001,580.1
12,15,8.4384,568.5
12,16,17.9271,1091.3
12,17,14.841700000000001,939.7
12,18,14.841700000000001,939.7
12,19,13.1459,945.3
12,20,11.1532,820.3
12,21,11.483,824.7
12,22,12.2783,865.2
12,23,15.6166,1068.6
12,24,15.7941,1078.2
12,25,14.6699,1009.8
12,26,13.5719,968.2
12,27,12.5897,919.9
12,28,10.3406,726.1
12,29,15.6296,1051.6
12,30,14.5851,1031.5
12,31,24.238799999999998,1484.7
12,32,10.8695,671.1
12,33,12.142100000000001,839.5
12,34,14.9215,992.9
12,35,13.5794,890.7
12,36,5.0716,337.6
12,37,2.9562,344.5
12,38,2.1785,174.1
12,39,4.0634,290.8
12,40,5.0684,375.6
12,41,3.7571,270.7
12,42,4.7089,347.7
12,43,7.8212,460.9
12,44,11.113100000000001,600.7
12,45,7.7649,535.3
12,46,7.277,496.0
12,47,6.602399999999999,476.0
12,48,32.7206,1897.8
12,49,28.1365,1630.8
12,50,25.6706,1623.2
12,51,18.1041,1051.5
12,52,9.7841,662.5
12,53,14.8013,871.7
12,54,16.7427,977.8
12,55,23.0244,1355.8
12,56,33.9309,1689.7
12,57,24.4294,1449.4
12,58,23.907400000000003,1459.2
12,59,36.9477,2171.8
12,60,49.0719,3011.3
13,0,6.606199999999999,483.9
13,1,17.829099999999997,952.1
13,2,19.9127,1031.0
13,3,13.3286,809.5
13,4,18.567700000000002,1173.2
13,5,17.033099999999997,999.5
13,6,15.0106,946.9
13,7,16.251,872.7
13,8,10.7687,640.6
13,9,10.640600000000001,626.2
13,10,11.824399999999999,751.9
13,11,7.080100000000001,401.9
13,12,1.1071,112.3
13,14,8.1685,489.7
13,15,7.505199999999999,478.1
13,16,16.9938,1000.9
13,17,13.9085,849.3
13,18,13.9085,849.3
13,19,12.2127,854.9
13,20,10.22,729.9
13,21,10.549700000000001,734.3
13,22,11.3451,774.8
13,23,14.683399999999999,978.2
13,24,14.8608,987.8
13,25,13.7367,919.4
13,26,12.6387,877.8
13,27,11.6565,829.5
13,28,9.4073,635.7
13,29,14.696399999999999,961.2
13,30,13.6519,941.1
13,31,23.3055,1394.3
13,32,10.856,652.5
13,33,12.1286,820.9
13,34,14.908,974.3
13,35,12.6462,800.3
13,36,5.0581000000000005,319.0
13,37,3.8886,339.5
13,38,1.2452999999999999,83.7
13,39,3.1302,200.4
13,40,4.9434,315.1
13,41,2.8239,180.3
13,42,4.5839,287.2
13,43,7.6962,400.4
13,44,10.988100000000001,540.2
13,45,6.8317,444.9
13,46,6.3438,405.6
13,47,5.6692,385.6
13,48,32.7071,1879.2
13,49,28.123,1612.2
13,50,25.6571,1604.6
13,51,18.0906,1032.9
13,52,9.7706,643.9
13,53,14.787799999999999,853.1
13,54,16.729200000000002,959.2
13,55,23.010900000000003,1337.2
13,56,33.9175,1671.1
13,57,24.4159,1430.8
13,58,23.893900000000002,1440.6
13,59,36.9342,2153.2
13,60,49.0584,2992.7
14,0,14.0003,882.0
14,1,16.345,845.3
14,2,18.4286,924.2
14,3,14.3169,885.9
14,4,15.703700000000001,1012.0
14,5,14.169,838.3
14,6,15.9988,1023.3
14,7,14.7669,765.9
14,8,8.469700000000001,454.2
14,9,18.700599999999998,1095.7
14,10,12.812700000000001,828.3
14,11,15.14,871.4
14,12,9.1671,581.8
14,13,8.979700000000001,547.1
14,15,4.928100000000001,383.1
14,16,9.085,536.5
14,17,5.9997,384.9
14,18,5.9997,384.9
14,19,6.5255,426.9
14,20,4.508,394.1
14,21,4.8377,398.5
14,22,5.633100000000001,439.0
14,23,9.0575,654.4
14,24,9.57,676.8
14,25,8.445799999999998,608.4
14,26,8.0886,577.4
14,27,6.745,541.0
14,28,4.4958,339.2
14,29,9.8255,665.1
14,30,8.2742,618.8
14,31,18.4347,1098.2
14,32,18.916,1122.0
14,33,20.1885,1290.4
14,34,22.968,1443.8
14,35,13.6345,876.7
14,36,13.1181,788.5
14,37,11.9486,809.0
14,38,7.3718,442.5
14,39,6.2248,396.2
14,40,8.3902,549.3
14,41,5.8513,364.7
14,42,10.681899999999999,714.9
14,43,14.0431,830.3
14,44,17.335,970.1
14,45,5.6486,376.9
14,46,5.160699999999999,337.6
14,47,4.3676,303.5
14,48,40.767,2348.7
14,49,36.183,2081.7
14,50,33.7171,2074.1
14,51,26.150599999999997,1502.4
14,52,17.830599999999997,1113.4
14,53,22.8478,1322.6
14,54,24.7892,1428.7
14,55,37.1214,1791.3
14,56,43.842400000000005,2115.9
14,57,32.4759,1900.3
14,58,31.9539,1910.1
14,59,44.9942,2622.7
14,60,64.1598,3461.7
15,0,13.1987,910.3
15,1,18.2285,1070.2
15,2,20.2997,1148.4
15,3,18.568,1178.4
15,4,19.9548,1304.5
15,5,18.420099999999998,1130.8
15,6,20.2499,1315.8
15,7,16.6504,990.8
15,8,12.720799999999999,746.7
15,9,17.769099999999998,1072.7
15,10,17.0638,1120.8
15,11,14.2086,848.4
15,12,8.235700000000001,558.8
15,13,8.0483,524.1
15,14,4.510800000000001,317.8
15,16,12.3651,824.7
15,17,9.036200000000001,550.4
15,18,9.036200000000001,550.4
15,19,6.4388000000000005,437.3
15,20,4.2955,322.7
15,21,4.1336,316.5
15,22,3.9747,302.0
15,23,7.1781999999999995,500.1
15,24,7.355600000000001,509.7
15,25,6.2315,441.3
15,26,5.1335,399.7
15,27,4.1513,351.4
15,28,1.9021,157.6
15,29,7.1912,483.1
15,30,6.1467,463.0
15,31,15.8003,916.2
15,32,17.9845,1099.0
15,33,19.257099999999998,1267.4
15,34,22.0365,1420.8
15,35,17.8856,1169.2
15,36,12.1866,765.5
15,37,11.017100000000001,786.0
15,38,6.440300000000001,419.5
15,39,5.2933,373.2
15,40,7.4588,526.3
15,41,4.9198,341.7
15,42,9.750399999999999,691.9
15,43,13.111600000000001,807.3
15,44,16.4035,947.1
15,45,2.2184,232.3
15,46,2.6164,292.1
15,47,1.5182,190.5
15,48,39.8356,2325.7
15,49,35.2515,2058.7
15,50,32.785599999999995,2051.1
15,51,25.219099999999997,1479.4
15,52,16.899099999999997,1090.4
15,53,21.9163,1299.6
15,54,23.8577,1405.7
15,55,36.1899,1768.3
15,56,42.911,2092.9
15,57,31.544400000000003,1877.3
15,58,31.0224,1887.1
15,59,44.0627,2599.7
15,60,56.1869,3439.2
16,0,16.4451,1028.3
16,1,9.096,525.9
16,2,11.167200000000001,604.1
16,3,16.7617,1032.2
16,4,13.4497,823.9
16,5,12.774799999999999,747.8
16,6,18.4436,1169.6
16,7,7.518,446.5
16,8,10.9145,600.5
16,9,27.744400000000002,1629.0
16,10,15.2574,974.6
16,11,18.4596,1208.4
16,12,18.210900000000002,1115.1
16,13,18.0235,1080.4
16,14,9.2605,556.4
16,15,13.2331,904.8
16,17,3.3181,265.5
16,18,3.3181,265.5
16,19,6.2966999999999995,476.2
16,20,8.916,583.0
16,21,8.578700000000001,567.1
16,22,9.088299999999998,612.8
