file_data,strategy,run_order,vehicle_num,order_num,total_distance,total_duration,total_serve_able_order,total_demand,total_vehicle_used,run_time
5_20_1.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,5,20,731.1006,257032.2,20,10880.906957836878,5,102
5_20_2.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,5,20,925.1741999999999,267972.9,20,11032.5678584938,5,155
5_20_3.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,5,20,816.4935,247482.6,20,10888.276549658094,5,23
5_20_4.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,5,20,685.5619,247761.5,20,10005.00584248093,5,15
5_20_5.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,5,20,932.6207,250385.89999999997,20,7905.365665247354,5,41
5_20_6.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,5,20,639.9108,227183.40000000002,20,9014.662352906136,5,142
5_20_7.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,5,20,731.1262,262543.0,20,9760.751523465791,5,21
5_20_8.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,5,20,673.7620999999999,240526.49999999997,20,9535.653604150659,5,89
5_20_9.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,5,20,834.7706000000001,285015.2,20,9572.532318931673,5,20
5_20_10.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,5,20,740.7077999999999,240782.09999999998,20,9686.058819289628,5,19
5_20_1.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,5,20,697.2832,192029.4,20,10880.906957836878,4,408
5_20_2.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,5,20,883.4434,279863.9,20,11032.567858493801,5,217
5_20_3.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,5,20,783.8973000000001,115589.8,20,10888.276549658096,2,321
5_20_4.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,5,20,587.4143,161179.4,20,10005.00584248093,3,306
5_20_5.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,5,20,804.7064,169004.3,20,7905.365665247354,3,334
5_20_6.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,5,20,632.1863999999999,178745.90000000002,20,9014.662352906136,4,331
5_20_7.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,5,20,608.4817,151868.0,20,9760.751523465795,3,343
5_20_8.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,5,20,622.3855,147719.09999999998,20,9535.653604150657,3,287
5_20_9.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,5,20,779.4653999999999,157254.3,20,9572.532318931673,3,471
5_20_10.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,5,20,679.7603999999999,146235.5,20,9686.058819289628,3,302
5_20_1.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,5,20,572.9448,208491.59999999998,20,10880.90695783688,4,328
5_20_2.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,5,20,691.4140000000001,224596.69999999998,20,11032.5678584938,4,299
5_20_3.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,5,20,664.4087,159897.1,20,10888.276549658098,3,321
5_20_4.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,5,20,498.35810000000004,200796.4,20,10005.00584248093,4,311
5_20_5.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,5,20,775.6369000000001,169195.2,20,7905.365665247353,3,309
5_20_6.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,5,20,517.2206,137942.5,20,9014.662352906136,3,308
5_20_7.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,5,20,503.439,159108.4,20,9760.751523465791,3,322
5_20_8.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,5,20,585.9185,230872.09999999998,20,9535.653604150657,5,182
5_20_9.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,5,20,625.3622,228551.3,20,9572.532318931673,4,167
5_20_10.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,5,20,580.1571,159757.8,20,9686.058819289628,3,341
10_50_1.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,50,2027.2944,516826.3,50,22399.584833165238,10,122
10_50_2.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,50,1926.5119999999997,554670.2,50,23758.432384002987,10,183
10_50_3.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,50,1958.8881999999999,553702.1000000001,50,26380.524920958556,10,148
10_50_4.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,50,1985.7315999999998,543049.1,50,27760.53053131321,10,161
10_50_5.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,50,1749.4787999999999,497107.5,50,23283.859423686743,10,247
10_50_6.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,50,2157.8106999999995,539132.3,50,25484.004298321488,10,56
10_50_7.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,50,2041.1586999999997,531850.1,50,29195.627708457443,10,185
10_50_8.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,50,1974.7391999999998,521766.0999999999,50,24310.017278177827,10,162
10_50_9.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,50,1927.0581,504341.99999999994,50,23388.14664254871,10,149
10_50_10.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,50,1988.8731999999998,527198.5,50,25136.011466718246,10,298
10_50_1.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1889.4814999999999,318669.0,50,22399.584833165238,6,2991
10_50_2.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1788.4758000000004,336278.3,50,23758.432384002987,6,3326
10_50_3.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1695.5769,317265.8,50,26380.52492095856,6,3258
10_50_4.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1749.4394000000002,344332.70000000007,50,27760.530531313212,6,3023
10_50_5.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1585.6447,272314.69999999995,50,23283.859423686743,5,3141
10_50_6.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1808.4658000000004,363602.89999999997,50,25484.004298321488,7,3002
10_50_7.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1841.468,334450.39999999997,50,29195.627708457443,7,3151
10_50_8.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1637.0248000000001,332404.69999999995,50,24310.01727817782,6,3137
10_50_9.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1619.9888,301659.39999999997,50,23388.146642548712,6,3181
10_50_10.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,50,1736.7552999999998,311110.5,50,25136.011466718246,6,3142
10_50_1.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1465.5442999999998,324041.2,50,22399.58483316524,6,2736
10_50_2.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,50,1397.9396,328348.30000000005,50,23758.432384002983,6,2681
